title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Young Hearts",movie,"Drama, Romance",2020,tt9170758,5.3,329,
"When You Wish Upon a Pickle: A Sesame Street Special",movie,"Adventure, Family",2018,tt9578128,4.9,106,
"The Game Paradise!",movie,,1997,,,,
Tigerland,movie,Documentary,2019,tt7913478,6.9,75,
"Moonlight Sonata: Deafness in Three Movements",movie,Documentary,2019,tt9135318,7.3,306,
"Blue Beetle",movie,"Action, Adventure, Sci-Fi",2023,tt9362930,5.9,108345,
"Hovory s TGM",movie,"Biography, Drama, History",2018,tt8336974,6.4,185,
"The Inventor: Out for Blood in Silicon Valley",movie,"Crime, Documentary",2019,tt8488126,7.2,15852,
"Happy New Year",movie,"Comedy, Drama",2018,tt8265174,7,2858,
"The Emperor's Newest Clothes",movie,"Animation, Comedy, Family",2018,tt9042884,5.4,113,
Moments,movie,Drama,2018,tt9349050,6.5,166,
Kölcsönlakás,movie,"Comedy, Romance",2019,tt9015746,3.9,1171,
Greed,movie,"Comedy, Drama",2019,tt8972256,5.8,8712,
"Extreme Job",movie,"Comedy, Crime",2019,tt9541602,7.1,14378,
"The Roads Not Taken",movie,Drama,2020,tt9411866,5.2,3066,
"The Festive Menace",movie,"Animation, Comedy, Family",2018,tt9558946,6,10,
"The Dry",movie,"Crime, Drama, Mystery",2020,tt5144174,6.8,36968,
"Weathering with You",movie,"Animation, Drama, Fantasy",2019,tt9426210,7.5,63236,
"Let's Go Luna!: Luna's Christmas Around the World",movie,"Animation, Family",2018,tt9351618,7.3,34,
"Pete Holmes: Dirty Clean",movie,Comedy,2018,tt9184886,7.1,656,
"No Mercy",movie,"Action, Crime, Thriller",2019,tt9535950,5.7,1305,
"Human Capital",movie,"Drama, Thriller",2019,tt9185066,5.7,9735,
"Adrift: 47 Days with Sharks",movie,Documentary,2012,tt2309932,7.8,53,
"Loving Is Losing",movie,"Comedy, Romance",2019,tt9619402,5,163,
"The Disappearance of Nora",movie,Thriller,1993,tt0106729,5.5,229,
"The Invisible Man",movie,"Drama, Horror, Mystery",2020,tt1051906,7.1,270967,
"Natalie Wood: What Remains Behind",movie,"Biography, Documentary",2020,tt9435952,7.1,1767,
"Freaks Out",movie,"Adventure, Drama, Fantasy",2021,tt7270808,6.9,7837,
"Inseparable Bros",movie,"Comedy, Drama",2019,tt10237612,7.2,1023,
"Ruby Herring Mysteries: Silent Witness",movie,"Crime, Mystery",2019,tt9466236,6.3,1288,
"Aquaman and the Lost Kingdom",movie,"Action, Adventure, Fantasy",2023,tt9663764,5.6,106524,
"The Goya Murders",movie,"Action, Adventure, Crime",2019,tt9173002,4.8,1076,
"Brave New Voices 2010",movie,Documentary,2010,tt1770657,6.1,35,
"Pen Pals",movie,,1988,,,,
"Gilberto Santa Rosa: 40 y Contando",movie,Music,2017,tt8160190,,,
"Fists of Freedom: The Story of the '68 Summer Games",movie,"Documentary, History, Sport",1999,tt0275353,7.6,111,
"Orlando Leyba: Adorable",movie,Comedy,2018,tt12799544,6.3,13,
"The Music in Me: The Leopards Take Manhattan - The Little Band That Roared",movie,Documentary,2008,tt1213593,8.8,32,
"Oh Mercy!",movie,"Crime, Drama, Thriller",2019,tt8359840,6.3,2608,
"Amanda Seales: I Be Knowin'",movie,Comedy,2019,tt9310314,6.1,452,
"The Operative",movie,"Action, Drama, Mystery",2019,tt8000718,5.8,7962,
"I Can Quit Whenever I Want",movie,Comedy,2019,tt8806768,5.6,2044,
"Turtles All the Way Down",movie,"Drama, Mystery, Romance",2024,tt7737224,6.6,7097,
"She Said, He Said",movie,"Comedy, Family, Romance",2019,tt9660006,4.9,250,
"Mel Brooks: Unwrapped",movie,"Biography, Documentary, History",2018,tt8709184,6.8,253,US
"Bully. Coward. Victim. The Story of Roy Cohn",movie,Documentary,2019,tt9308256,6.8,1084,
"Under the Stars of Paris",movie,Drama,2020,tt11188734,6.1,364,
"We Will Rise: Michelle Obama's Mission to Educate Girls Around the World",movie,Documentary,2016,tt6251216,5.2,103,
"The Days to Come",movie,"Drama, Romance",2019,tt7605702,6.8,942,
4x4,movie,"Crime, Thriller",2019,tt8561690,5.7,2846,
"My Extraordinary Summer with Tess",movie,"Comedy, Drama, Family",2019,tt6851430,7,1189,
"Running with Beto",movie,Documentary,2019,tt8739240,6.1,645,
"Benchwarmers 2: Breaking Balls",movie,"Comedy, Sport",2019,tt8750122,4.1,1150,
"The Tesla Case",movie,"Adventure, Comedy, Family",2022,tt14671126,8.1,57,
"Well Groomed",movie,"Documentary, Sport",2019,tt8480782,5.8,605,
"Any One of Us",movie,"Biography, Documentary",2019,tt8805702,7.8,311,
"Upon the Magic Roads",movie,"Adventure, Fantasy",2021,tt11390180,5.7,1481,
"Last Night in Soho",movie,"Drama, Horror, Mystery",2021,tt9639470,7,190974,
"My Sweet Monster",movie,"Adventure, Animation, Family",2021,tt9572006,4.8,550,
Monsters.,movie,"Drama, Romance",2019,tt8986808,6.2,668,
"Mystery 101",movie,"Crime, Drama, Mystery",2019,tt9679608,7.1,3284,
Fools,movie,Drama,2022,tt10963954,5.1,107,
"Hostage Radio",movie,"Action, Adventure, Horror",2019,tt7857374,5.5,2678,
Blanquita,movie,Drama,2022,tt21376206,6.3,394,
"Those Who Wish Me Dead",movie,"Action, Drama, Thriller",2021,tt3215824,6,76117,
Reminiscence,movie,"Mystery, Romance, Sci-Fi",2021,tt3272066,5.9,68961,
"By a Sharp Knife",movie,Drama,2019,tt9574922,6.5,300,
"Cindy La Regia",movie,Comedy,2020,tt8200456,6,1750,
"Fixies vs Crabots",movie,"Animation, Comedy, Family",2019,tt11498676,5.6,164,
"Another Round",movie,"Comedy, Drama",2020,tt10288566,7.7,212534,
"Song of Parkland",movie,"Documentary, Drama, Short",2019,tt9701028,6.2,111,
"The Misfits",movie,"Adventure, Comedy, Thriller",2021,tt4876134,4.5,14715,
"BORDER2 Shokuzai",movie,Drama,2017,tt7722470,7.1,210,
"Batman vs Teenage Mutant Ninja Turtles",movie,"Action, Adventure, Animation",2019,tt9775360,7.1,13300,
"Tall Tales",movie,"Drama, Romance, Thriller",2019,tt7757688,6.9,1603,
Mali,movie,"Crime, Drama",2018,tt7991628,6.2,324,
"Their Lucky Stars",movie,Comedy,2019,tt8924988,5.1,231,
"On the Roof",movie,"Comedy, Drama",2019,tt7424056,6.9,419,
"The Last Serb in Croatia",movie,"Adventure, Comedy, Horror",2019,tt8800384,5.9,1999,
Sadako,movie,Horror,2019,tt9764556,4.3,1225,
"Over Fingers",movie,"Comedy, Romance, Sport",2019,tt9048482,5.4,339,
"Judas and the Black Messiah",movie,"Biography, Drama, History",2021,tt9784798,7.4,94848,
Servants,movie,Drama,2020,tt8462814,6.4,1036,
Heidi,movie,Drama,2019,tt9800034,6.3,275,
"Escape Room: Tournament of Champions",movie,"Action, Adventure, Horror",2021,tt9844522,5.7,64572,
"The Apollo",movie,Documentary,2019,tt7935908,6.8,728,
"The Coldest Game",movie,"History, Sport, Thriller",2019,tt6445414,6.2,13094,
"Pee Nak",movie,"Comedy, Horror",2019,tt8258474,4.7,601,
Dreambuilders,movie,"Adventure, Animation, Comedy",2020,tt9855978,6,1987,
"Fritzi: A Revolutionary Tale",movie,"Animation, Family, History",2019,tt9805160,7,382,
"To Live Again",movie,Drama,1998,tt0146313,6.1,254,
"Unicorn Wars",movie,"Action, Animation, Comedy",2022,tt10483152,6.9,2717,
"El verano que vivimos",movie,"Drama, Romance",2020,tt10042590,5.9,1061,
"Ordinary Love",movie,"Drama, Romance",2019,tt6012380,6.6,5555,
"Even Mice Belong in Heaven",movie,"Adventure, Animation, Comedy",2021,tt3804810,6.7,871,
"One Nation Under Stress",movie,Documentary,2019,tt10350078,6.8,199,
"Chicken for Linda!",movie,"Animation, Comedy, Musical",2023,tt21042126,7,1161,
"Barkers: Mind the Cats!",movie,"Adventure, Animation, Family",2020,tt11390126,5.5,108,
"Tough Girls",movie,Documentary,2016,tt12465730,5.5,10,
"Little Vampire",movie,"Animation, Family, Fantasy",2020,tt7534136,6.4,590,
"Love Takes Flight",movie,Romance,2019,tt9876426,7.1,1699,
"Jiu Jitsu",movie,"Action, Sci-Fi, Thriller",2020,tt9624766,2.9,10967,
"The Hater",movie,"Drama, Thriller",2020,tt9506474,7.1,18225,
"Game of Thrones: The Last Watch",movie,Documentary,2019,tt10090796,7.1,6837,
"The Marriage Escape",movie,"Comedy, Drama",2020,tt9911196,7.4,3464,
"My Spy",movie,"Action, Comedy",2020,tt8242084,6.4,39389,
Respect,movie,"Biography, Drama, Music",2021,tt2452150,6.6,18725,
"A Piece of My Heart",movie,"Comedy, Musical, Romance",2019,tt8269566,5.4,1561,
"The Lady Terrorist",movie,"Comedy, Crime, Drama",2019,tt8852702,6.3,516,
"The Wind. A Documentary Thriller",movie,Documentary,2019,tt10808762,5.6,104,
"Sailing Into Love",movie,"Drama, Romance",2019,tt10136854,6.5,1773,
"The Battle with Satan",movie,Documentary,2015,tt4877722,5.2,56,
"Shazam! Fury of the Gods",movie,"Action, Adventure, Comedy",2023,tt10151854,5.9,137325,
"Never Rarely Sometimes Always",movie,Drama,2020,tt7772582,7.4,32103,
Sharkzilla,movie,Action,2012,tt2321154,4.2,41,
Wig,movie,Documentary,2019,tt10206188,6.9,867,
"The Last Trip to the Seaside",movie,"Drama, Short",2019,tt10280050,6.2,94,
Parking,movie,"Drama, Romance",2019,tt7458796,6,418,
"Standing Up, Falling Down",movie,"Comedy, Drama",2019,tt6173484,6.6,2719,
"Lil' Buck: Real Swan",movie,Documentary,2019,tt10011284,7.4,70,
Voyagers,movie,"Adventure, Mystery, Sci-Fi",2021,tt9664108,5.5,28937,
"Dying to Be Perfect: The Ellen Hart Pena Story",movie,Drama,1996,tt0119030,5.5,267,
Feedback,movie,Comedy,2020,tt13652420,6.1,786,
Betrayed,movie,"Drama, History, War",2020,tt11390442,7.1,2830,
"Perhaps Love",movie,"Comedy, Romance",2021,tt15587126,6.1,205,
"Ice on Fire",movie,Documentary,2019,tt9114472,7.4,1733,
"The Immortal",movie,"Crime, Drama, Thriller",2019,tt9048786,6.8,7914,
"Caught in the Net",movie,"Crime, Documentary",2020,tt11900404,8,1926,
"Mermaid in Paris",movie,"Comedy, Fantasy, Romance",2020,tt9209312,5.7,1089,
"Legacy of Lies",movie,"Action, Thriller",2020,tt6834916,5.1,4587,
"I Care a Lot",movie,"Comedy, Crime, Drama",2020,tt9893250,6.4,153805,
Inheritance,movie,"Drama, Mystery, Thriller",2020,tt7923220,5.6,22165,
"The Little Things",movie,"Crime, Drama, Mystery",2021,tt10016180,6.3,134410,
"Lego DC Batman: Family Matters",movie,"Action, Animation, Comedy",2019,tt10327712,6.1,1573,
France,movie,"Comedy, Drama",2021,tt9714030,5.9,5352,
"Home Videos",movie,Documentary,2019,tt10303674,7.4,188,
"Picture Perfect Mysteries: Newlywed and Dead",movie,"Crime, Mystery",2019,tt8582458,6.5,993,
"Black Money",movie,"Crime, Drama, Thriller",2019,tt11238048,6.2,442,
"Wedding at Graceland",movie,Romance,2019,tt9777092,5.9,800,
"Straight Up",movie,"Comedy, Romance",2019,tt8855960,6.9,3468,
"Let's Run Away from Her",movie,Documentary,2010,tt3615176,8.1,21,
"True Justice: Bryan Stevenson's Fight for Equality",movie,Documentary,2019,tt10260408,8.3,365,
"Liberty: Mother of Exiles",movie,Documentary,2019,tt10327518,6.6,186,
"Lost in the Night",movie,"Drama, Thriller",2023,tt27307501,6.1,1056,
"10 Days with Dad",movie,"Comedy, Family",2020,tt10251538,5.4,1384,
"To Catch a Killer",movie,"Action, Crime, Drama",2023,tt10275534,6.6,51698,
Quick,movie,"Crime, Drama, Thriller",2019,tt9211804,6.7,4676,
"The Tunnel",movie,"Action, Drama, Thriller",2019,tt9049042,6,7184,
"Family Swap",movie,Comedy,2020,tt10366428,6,1076,
Beowulf,movie,Documentary,2007,tt2158405,7.9,34,
"Special Delivery",movie,"Action, Crime, Thriller",2022,tt16529222,6.4,3431,
"Mystery 101: Playing Dead",movie,"Crime, Mystery",2019,tt10369966,7,1394,
"Family Man, Family Murderer: An ID Murder Mystery",movie,"Crime, Documentary",2019,tt10374520,7.2,114,
"Voice of Silence",movie,"Drama, Crime",2020,tt10431572,6.5,2000,
"Held for Ransom",movie,"Biography, Drama, Thriller",2019,tt9179230,7.6,5218,
Mo,movie,Drama,2019,tt10598260,5.8,1082,
Buzz,movie,"Comedy, Drama, Short",2016,tt5376620,7.1,21,
"Let There Be Light",movie,Drama,2019,tt7689186,7.2,520,
"Under the Boardwalk",movie,"Adventure, Animation, Comedy",2023,tt10551654,5.9,1209,
"L.A. Johns",movie,Drama,1997,tt0119489,4.9,367,
"Sonic the Hedgehog 2",movie,"Action, Adventure, Comedy",2022,tt12412888,6.5,106865,
Kalev,movie,Drama,2022,tt21874630,7.2,850,
"Petite Maman",movie,"Drama, Fantasy",2021,tt13204490,7.4,19465,
"The Electrical Life of Louis Wain",movie,"Biography, Drama, History",2021,tt10687506,6.8,22366,
"House of Gucci",movie,"Biography, Crime, Drama",2021,tt11214590,6.6,168552,
"Loli paraditska",movie,Comedy,2019,tt10669822,6.4,159,
"Looks That Kill",movie,"Comedy, Drama, Romance",2020,tt8179470,6.3,5882,
"The Policeman's Lineage",movie,"Action, Crime, Drama",2022,tt16676718,6.1,1046,
"Watchmen: Chapter I",movie,"Action, Animation, Drama",2024,tt32627540,7.1,6721,
Slingshot,movie,"Mystery, Sci-Fi, Thriller",2024,tt12616480,5.7,9743,
"Upon Open Sky",movie,"Crime, Drama",2023,tt28494884,6.2,379,
Smile,movie,"Horror, Mystery, Thriller",2022,tt15474916,6.5,214839,
"Sing Sing",movie,Drama,2023,tt28479262,7.7,21591,
"Quero-te Tanto!",movie,"Comedy, Romance",2019,tt8413912,4.5,137,
"Love and Sunshine",movie,Romance,2019,tt10369978,7.1,1663,
"My Favorite Shapes by Julio Torres",movie,Comedy,2019,tt10624458,7,796,
"Ramy Youssef: Feelings",movie,Comedy,2019,tt10432620,7,1041,
"Yusuf Hawkins: Storm Over Brooklyn",movie,"Crime, Documentary",2020,tt8594010,7.3,247,
Daughter,movie,"Animation, Drama, Family",2019,tt10923134,6.5,1331,
"Sermon on the Mount",movie,Documentary,2019,tt10461826,6.9,125,
"I Wish Someone Were Waiting for Me Somewhere",movie,"Drama, Romance",2019,tt9151382,5.9,455,
"Soof 3",movie,"Comedy, Drama",2022,tt11847834,6.5,929,
Detention,movie,"Drama, Horror, Mystery",2019,tt10805432,6.6,4141,
"Lupin III: The First",movie,"Action, Adventure, Animation",2019,tt10621032,6.9,4009,
"Capsized: Blood in the Water",movie,"Horror, Thriller",2019,tt10656752,5.3,978,
"King Richard",movie,"Biography, Drama, Sport",2021,tt9620288,7.5,146786,
Elvis,movie,"Biography, Drama, Music",2022,tt3704428,7.3,250683,
"The Secrets We Keep",movie,"Drama, Thriller",2020,tt9252488,5.9,7847,
"Her Blue Sky",movie,"Animation, Drama, Family",2019,tt10981202,6.8,1905,
Submerge,movie,Animation,2019,,,,
"Fair Play",movie,,2014,,,,
"The Tree",movie,"Animation, Short",2016,tt7206336,,,
"Meg 2: The Trench",movie,"Action, Adventure, Horror",2023,tt9224104,5,92591,
"Scooby-Doo: Return to Zombie Island",movie,"Adventure, Animation, Comedy",2019,tt10622136,5.5,2738,
"Armageddon Time",movie,Drama,2022,tt10343028,6.5,17264,
"Adopce: Konkurs na rodice",movie,Documentary,2014,tt9416092,7.5,13,
"Halloween Ends",movie,"Drama, Horror, Mystery",2022,tt10665342,5,78302,
"Apollo: The Forgotten Films",movie,"Documentary, History",2019,tt10219384,7.3,197,
"The Domain",movie,Drama,2019,tt8439860,6.8,1550,
"Justice League Dark: Apokolips War",movie,"Action, Adventure, Animation",2020,tt11079148,7.7,28401,
"Batman: Death in the Family",movie,"Action, Animation, Crime",2020,tt12794046,5.6,4558,
"Superman: Man of Tomorrow",movie,"Animation, Sci-Fi",2020,tt11079116,6.4,9293,
"Superman: Red Son",movie,"Action, Animation, Sci-Fi",2020,tt10985510,6.4,17696,
Collective,movie,"Crime, Documentary",2019,tt10706602,8.1,13915,
Tony,movie,"Biography, Documentary",2019,tt10625172,4.4,166,PT
"Shakira in Concert: El Dorado World Tour",movie,"Documentary, Music",2019,tt10885994,7.8,307,
"Very Ralph",movie,Documentary,2019,tt10701384,7,881,
"The Diary of Diana B",movie,"Biography, Drama, History",2019,tt8028150,7.4,1592,
Tolken,movie,,2002,,,,
Old-Timers,movie,"Comedy, Crime, Drama",2019,tt9436632,6.7,253,
"Fiance's Sister",movie,"Romance, Drama",2019,,,,
Adiós,movie,"Action, Adventure, Drama",2019,tt9786512,6.1,2246,
"Don't Worry Darling",movie,"Drama, Mystery, Thriller",2022,tt10731256,6.3,165478,
Malignant,movie,"Crime, Horror, Mystery",2021,tt3811906,6.2,116664,
"Unmasking Jihadi John: Anatomy of a Terrorist",movie,Documentary,2019,tt10349958,7,496,"AG, BB, BS, HN, NI, TT"
"Alternate Endings: Six New Ways to Die in America",movie,Documentary,2019,tt10720098,7.3,320,
"Ella Bella Bingo",movie,"Animation, Family, Musical",2020,tt9537888,4.9,373,
"The Legend of Hei",movie,"Action, Adventure, Animation",2019,tt10734928,7.3,2656,
"Ghosts of the Deep: Black Sea Shipwrecks",movie,Documentary,2019,tt9820602,7.7,30,
"Ruby Herring Mysteries: Her Last Breath",movie,"Crime, Mystery",2019,tt10709062,6.6,1017,
"Mystery 101: Dead Talk",movie,"Crime, Mystery",2019,tt10709058,7.3,1280,
"Mystery 101: Words Can Kill",movie,"Crime, Mystery",2019,tt10709048,7.1,1283,
"Minte-mã frumos în Centrul Vechi",movie,"Comedy, Romance",2016,tt5455714,5.4,164,
"Next Goal Wins",movie,"Comedy, Drama, Sport",2023,tt10767052,6.5,29124,
"My Life as a Comedian",movie,"Biography, Drama",2019,tt8425516,6.4,1348,
Daughter,movie,Drama,2019,tt8725704,5.9,91,
"The Last Vermeer",movie,"Drama, War",2019,tt8337320,6.7,6290,
"Women Is Losers",movie,Drama,2021,tt9024096,6,433,
"Kallang Roar the Movie",movie,Sport,2008,tt2385900,5.6,31,
"The Innocence",movie,Drama,2019,tt8872580,6.5,784,
"Let Them All Talk",movie,"Comedy, Drama",2020,tt10808832,6.1,13659,
"The Wedding Unplanner",movie,"Comedy, Romance",2020,tt9519642,5.7,2128,
"Castro: The World's Most Watched Man",movie,Documentary,2015,,,,
"Jiri Suchy - Tackling Life with Ease",movie,Documentary,2019,tt11049932,8.2,26,
"National Street",movie,"Comedy, Drama",2019,tt7697060,5.7,358,
"Torn Apart: Separated at the Border",movie,Documentary,2019,tt10720334,5.9,56,
"In the Shadow of the Towers: Stuyvesant High on 9/11",movie,"Documentary, Drama, History",2019,tt10720196,6.4,474,
Dálava,movie,Documentary,2019,tt13174830,5.7,14,
"A Christmas Love Story",movie,"Drama, Music, Romance",2019,tt9747440,6.9,1857,
"Karel, já a ty",movie,"Comedy, Drama",2019,tt11483842,5.6,119,
"Big Bang",movie,"Drama, History",2019,,,,
"Tills Frank skiljer oss åt",movie,Comedy,2019,tt10761012,5,909,
Dog,movie,"Comedy, Drama",2022,tt11252248,6.5,49502,
"Gary Gulman: The Great Depresh",movie,Comedy,2019,tt10409666,7.7,787,
"Human People",movie,,2019,,,,
"Farruko, En Letra de Otro",movie,Musical,2019,tt11718858,7.2,6,
"The Urban Crisis and the New Militants: Module 6 - Black Moderates and Black Militants",movie,Documentary,1969,,,,
"The Contractor",movie,"Action, Drama, Thriller",2022,tt10323676,5.8,32581,
Queenpins,movie,"Comedy, Crime",2021,tt9054192,6.4,27587,
"Asphalt City",movie,"Drama, Thriller",2023,tt9663896,6.1,7450,
Samaritan,movie,"Action, Drama, Fantasy",2022,tt5500218,5.7,58863,
"House of Bloo's",movie,"Adventure, Animation, Comedy",2004,tt0771752,8.1,239,
Mama,movie,"Drama, Short",2013,tt4356366,6.7,12,
"The Vault",movie,"Action, Thriller",2021,tt9742794,6.4,33694,
"What Happened on September 11",movie,"Documentary, Drama, History",2019,tt10920662,5.8,438,
"If I Were Rich Man",movie,Comedy,2019,tt9010802,5,1666,
"A Day",movie,Drama,2017,,,,
"It's Beginning to Look a Lot Like Christmas",movie,"Comedy, Romance",2019,tt10952042,6.1,1255,
"Holiday Date",movie,"Comedy, Drama, Romance",2019,tt10768456,6.4,2020,
"Love, Fall & Order",movie,"Comedy, Drama, Romance",2019,tt10887504,6.5,1491,
"Our Christmas Love Song",movie,"Drama, Music, Romance",2019,tt11171322,6.3,1204,
Marita,movie,Drama,2017,tt7089738,6.1,492,
"Knock at the Cabin",movie,"Horror, Mystery, Thriller",2023,tt15679400,6.1,134025,
"Man Woman Child Wild",movie,Documentary,2019,tt14813772,7.5,28,
"House Party",movie,Comedy,2023,tt8005118,4.4,4675,
Buzz,movie,Documentary,2019,tt10720210,5.4,927,
"C'mon C'mon",movie,Drama,2021,tt10986222,7.3,41219,
Unpregnant,movie,"Comedy, Drama",2020,tt10556022,6.5,10525,
"How far the stars",movie,Documentary,2019,tt10808840,6.5,41,
Trainwreck,movie,Animation,2018,,,,
"Class Action Park",movie,"Crime, Documentary",2020,tt11015214,7,8531,
"No Responders Left Behind",movie,"Documentary, History",2021,tt7747318,6.8,54,
"Madame Web",movie,"Action, Adventure, Sci-Fi",2024,tt11057302,4,101454,
"The Marksman",movie,"Action, Drama, Thriller",2021,tt6902332,5.7,46160,
"Autism: The Sequel",movie,Documentary,2019,,,,
"Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train",movie,"Action, Adventure, Animation",2020,tt11032374,8.2,83866,
Pig,movie,"Drama, Mystery",2021,tt11003218,6.9,98494,
"Jerry Garcia: It's not my weekend",movie,Comedy,2018,tt14966398,4.8,14,
"Seoul Station",movie,Documentary,2013,,,,
"The Last Voyage of the Demeter",movie,"Fantasy, Horror, Thriller",2023,tt1001520,6.1,63942,
"Dating Amber",movie,"Comedy, Drama, Romance",2020,tt7886936,7,8323,
Whitestar,movie,"Drama, Family",2019,tt10602694,5.6,252,
"1800 gramów",movie,Comedy,2019,tt10129040,5.7,323,
Modelar,movie,"Crime, Drama, Thriller",2020,tt10288320,6.1,307,
"Daniel Sloss: X",movie,"Comedy, Documentary",2019,tt11081044,8.4,1775,
"O Amor Dá Voltas",movie,"Comedy, Romance",2019,tt6360426,5.5,103,
Vlastníci,movie,"Comedy, Drama",2019,tt10583170,7.2,1207,
"Jiří Trnka: A Long Lost Friend",movie,"Documentary, Drama",2019,,,,
"The Toll",movie,"Horror, Thriller",2020,tt9202550,5.3,3371,
